t, t_stamp
  0.8000,           63808.8669,      34, 1 ,     1.141730,     0.997790,     1.200195,     1.138038,    -0.462424,     1.164922,     4.919067,     2.728255,
  0.8050,           63808.8694,      34, 1 ,     1.137552,     0.997785,     1.201565,     1.139459,    -0.461860,     1.165931,     4.922984,     2.733749,
  0.8100,           63808.8704,      34, 1 ,     1.133364,     0.997780,     1.202935,     1.140877,    -0.461302,     1.166939,     4.926895,     2.739282,
  0.8150,           63808.8715,      34, 1 ,     1.129168,     0.997776,     1.204304,     1.142293,    -0.460750,     1.167948,     4.930800,     2.744854,
  0.8200,           63808.8727,      34, 1 ,     1.124964,     0.997771,     1.205671,     1.143707,    -0.460204,     1.168955,     4.934699,     2.750465,
  0.8250,           63808.8739,      34, 1 ,     1.120752,     0.997767,     1.207037,     1.145118,    -0.459664,     1.169963,     4.938593,     2.756116,
  0.8300,           63808.8750,      34, 1 ,     1.116531,     0.997763,     1.208403,     1.146527,    -0.459130,     1.170970,     4.942480,     2.761807,
  0.8350,           63808.8762,      34, 1 ,     1.112304,     0.997759,     1.209767,     1.147933,    -0.458603,     1.171977,     4.946362,     2.767538,
  0.8400,           63808.8775,      34, 1 ,     1.108069,     0.997755,     1.211130,     1.149336,    -0.458083,     1.172983,     4.950237,     2.773308,
  0.8450,           63808.8792,      34, 1 ,     1.103827,     0.997752,     1.212491,     1.150737,    -0.457569,     1.173989,     4.954106,     2.779119,
  0.8500,           63808.8804,      34, 1 ,     1.099577,     0.997748,     1.213852,     1.152135,    -0.457063,     1.174994,     4.957968,     2.784970,
  0.8550,           63808.8815,      34, 1 ,     1.095322,     0.997745,     1.215211,     1.153531,    -0.456565,     1.175999,     4.961824,     2.790861,
  0.8600,           63808.8826,      34, 1 ,     1.091060,     0.997741,     1.216569,     1.154923,    -0.456073,     1.177004,     4.965673,     2.796793,
  0.8650,           63808.8837,      34, 1 ,     1.086791,     0.997738,     1.217926,     1.156313,    -0.455590,     1.178008,     4.969516,     2.802765,
  0.8700,           63808.8848,      34, 1 ,     1.082517,     0.997735,     1.219281,     1.157700,    -0.455114,     1.179011,     4.973352,     2.808778,
  0.8750,           63808.8858,      34, 1 ,     1.078236,     0.997732,     1.220635,     1.159084,    -0.454647,     1.180014,     4.977181,     2.814832,
  0.8800,           63808.8869,      34, 1 ,     1.073949,     0.997729,     1.221987,     1.160465,    -0.454187,     1.181016,     4.981003,     2.820926,
  0.8850,           63808.8880,      34, 1 ,     1.069657,     0.997726,     1.223338,     1.161842,    -0.453736,     1.182018,     4.984818,     2.827060,
  0.8900,           63808.8892,      34, 1 ,     1.065359,     0.997723,     1.224688,     1.163217,    -0.453293,     1.183019,     4.988626,     2.833235,
  0.8950,           63808.8903,      34, 1 ,     1.061056,     0.997720,     1.226036,     1.164589,    -0.452859,     1.184020,     4.992427,     2.839450,
  0.9000,           63808.8911,      34, 1 ,     1.056747,     0.997717,     1.227383,     1.165957,    -0.452434,     1.185020,     4.996220,     2.845706,
  0.9050,           63808.8923,      34, 1 ,     1.052433,     0.997714,     1.228728,     1.167322,    -0.452017,     1.186019,     5.000005,     2.852002,
  0.9100,           63808.8939,      34, 1 ,     1.048113,     0.997711,     1.230071,     1.168684,    -0.451609,     1.187017,     5.003783,     2.858338,
  0.9150,           63808.8949,      34, 1 ,     1.043788,     0.997709,     1.231413,     1.170043,    -0.451210,     1.188015,     5.007553,     2.864713,
  0.9200,           63808.8967,      34, 1 ,     1.039458,     0.997706,     1.232753,     1.171399,    -0.450821,     1.189012,     5.011315,     2.871129,
  0.9250,           63808.8979,      34, 1 ,     1.035123,     0.997703,     1.234092,     1.172751,    -0.450440,     1.190008,     5.015069,     2.877584,
  0.9300,           63808.8989,      34, 1 ,     1.030782,     0.997700,     1.235428,     1.174100,    -0.450068,     1.191004,     5.018815,     2.884079,
  0.9350,           63808.8999,      34, 1 ,     1.026436,     0.997697,     1.236763,     1.175445,    -0.449706,     1.191998,     5.022553,     2.890613,
  0.9400,           63808.9009,      34, 1 ,     1.022084,     0.997695,     1.238097,     1.176787,    -0.449353,     1.192992,     5.026282,     2.897186,
  0.9450,           63808.9018,      34, 1 ,     1.017727,     0.997692,     1.239428,     1.178125,    -0.449010,     1.193984,     5.030003,     2.903797,
  0.9500,           63808.9025,      34, 1 ,     1.013365,     0.997689,     1.240758,     1.179460,    -0.448676,     1.194976,     5.033715,     2.910447,
  0.9550,           63808.9038,      34, 1 ,     1.008997,     0.997686,     1.242086,     1.180792,    -0.448351,     1.195966,     5.037418,     2.917135,
  0.9600,           63808.9049,      34, 1 ,     1.004623,     0.997683,     1.243412,     1.182120,    -0.448036,     1.196956,     5.041112,     2.923861,
  0.9650,           63808.9061,      34, 1 ,     1.000243,     0.997680,     1.244736,     1.183444,    -0.447730,     1.197944,     5.044797,     2.930624,
  0.9700,           63808.9071,      34, 1 ,     0.995858,     0.997677,     1.246058,     1.184765,    -0.447433,     1.198931,     5.048473,     2.937424,
  0.9750,           63808.9079,      34, 1 ,     0.991466,     0.997674,     1.247378,     1.186082,    -0.447146,     1.199917,     5.052139,     2.944262,
